game_id,season,week,home_team,away_team,result,spread_line,H_points_scored_avg,H_points_allowed_avg,H_total_yards_avg,H_total_yards_allowed_avg,H_rush_yards_avg,H_rush_yards_allowed_avg,H_pass_yards_avg,H_pass_yards_allowed_avg,H_turnovers_taken_avg,H_turnovers_lost_avg,H_points_scored_streak,H_points_allowed_streak,H_total_yards_streak,H_total_yards_allowed_streak,H_rush_yards_streak,H_rush_yards_allowed_streak,H_pass_yards_streak,H_pass_yards_allowed_streak,H_turnovers_taken_streak,H_turnovers_lost_streak,H_win_pct,H_win_pct_streak,H_computed_strength,A_points_scored_avg,A_points_allowed_avg,A_total_yards_avg,A_total_yards_allowed_avg,A_rush_yards_avg,A_rush_yards_allowed_avg,A_pass_yards_avg,A_pass_yards_allowed_avg,A_turnovers_taken_avg,A_turnovers_lost_avg,A_points_scored_streak,A_points_allowed_streak,A_total_yards_streak,A_total_yards_allowed_streak,A_rush_yards_streak,A_rush_yards_allowed_streak,A_pass_yards_streak,A_pass_yards_allowed_streak,A_turnovers_taken_streak,A_turnovers_lost_streak,A_win_pct,A_win_pct_streak,A_computed_strength
2017_14_BAL_PIT,2017,14,PIT,BAL,1,6.0,23.416666666666668,17.75,368.5833333333333,294.8333333333333,103.08333333333333,98.83333333333333,274.1666666666667,219.66666666666666,1.3333333333333333,1.3333333333333333,28.5,20.5,378.25,310.75,91.5,83.25,296.0,251.75,1.25,1.25,0.8333333333333334,1.0,0.04126240750188657,23.333333333333332,17.25,288.6666666666667,311.25,115.5,112.66666666666667,186.5,217.66666666666666,2.4166666666666665,1.25,27.5,14.75,306.0,299.25,92.75,72.5,223.0,256.25,3.0,0.75,0.5833333333333334,0.75,0.03836867431585673
2017_14_DET_TB,2017,14,TB,DET,-3,-0.0,20.25,24.0,349.8333333333333,385.5833333333333,88.08333333333333,118.25,274.4166666666667,275.6666666666667,1.5,1.25,21.25,22.5,340.0,378.75,100.5,121.5,253.75,269.75,2.0,0.5,0.3333333333333333,0.5,0.029800782029671916,26.166666666666668,25.666666666666668,337.25,360.25,78.25,114.91666666666667,277.1666666666667,257.5,1.5833333333333333,1.4166666666666667,27.0,30.5,339.5,397.25,75.0,165.0,278.5,241.75,0.75,1.75,0.5,0.5,0.03400324041627825
2017_15_MIA_BUF,2017,15,BUF,MIA,8,3.5,18.46153846153846,22.307692307692307,296.53846153846155,351.2307692307692,130.07692307692307,123.6923076923077,181.23076923076923,236.53846153846155,1.4615384615384615,1.2307692307692308,14.0,23.5,306.75,331.75,171.75,138.75,148.25,202.5,0.5,2.25,0.5384615384615384,0.5,0.02897963408584841,18.153846153846153,24.46153846153846,298.0769230769231,332.84615384615387,87.38461538461539,109.46153846153847,227.76923076923077,235.07692307692307,1.1538461538461537,1.6923076923076923,24.75,23.5,349.5,314.0,103.75,94.25,269.5,233.75,1.75,2.5,0.46153846153846156,0.5,0.024586462628821647
2017_15_GB_CAR,2017,15,CAR,GB,7,3.0,23.076923076923077,20.153846153846153,330.0769230769231,302.38461538461536,134.53846153846155,89.46153846153847,210.53846153846155,230.3846153846154,1.0769230769230769,1.3076923076923077,33.0,25.75,368.25,365.5,191.75,114.25,185.5,267.25,1.5,0.25,0.6923076923076923,0.75,0.04393259927320146,21.923076923076923,23.23076923076923,308.61538461538464,354.2307692307692,106.76923076923077,113.76923076923077,224.53846153846155,256.6923076923077,1.5384615384615385,1.0769230769230769,20.25,23.75,297.25,355.75,109.75,120.0,208.25,254.5,1.75,1.5,0.5384615384615384,0.5,0.030548977714007323
2017_15_BAL_CLE,2017,15,CLE,BAL,-17,-6.5,15.153846153846153,25.76923076923077,311.53846153846155,328.46153846153845,108.15384615384616,96.0,222.69230769230768,243.15384615384616,0.8461538461538461,2.3076923076923075,13.5,23.75,306.25,353.75,111.0,117.5,219.0,244.25,0.25,2.0,0.0,0.0,0.01746707554813177,24.46153846153846,18.923076923076923,298.2307692307692,329.2307692307692,118.3076923076923,108.53846153846153,192.84615384615384,239.84615384615384,2.230769230769231,1.2307692307692308,32.0,18.75,324.0,371.25,112.5,69.5,221.0,328.25,2.75,0.5,0.5384615384615384,0.75,0.03605656988008211
2017_15_CHI_DET,2017,15,DET,CHI,10,5.0,26.0,25.307692307692307,344.6923076923077,363.3076923076923,76.3076923076923,116.3076923076923,285.15384615384613,259.61538461538464,1.8461538461538463,1.5384615384615385,23.5,29.75,361.75,394.0,62.25,148.0,311.5,253.75,1.5,2.25,0.5384615384615384,0.5,0.0355620939756535,17.23076923076923,21.076923076923077,291.7692307692308,325.6923076923077,124.46153846153847,108.92307692307692,184.6153846153846,234.23076923076923,1.2307692307692308,1.4615384615384615,18.5,20.0,291.75,348.5,130.5,105.25,174.75,257.0,1.5,1.0,0.3076923076923077,0.25,0.03245340492612348
2017_15_DEN_IND,2017,15,IND,DEN,-12,-3.0,16.307692307692307,26.384615384615383,290.6923076923077,374.15384615384613,104.0,117.53846153846153,210.69230769230768,266.6923076923077,1.2307692307692308,1.1538461538461537,12.5,20.75,259.5,330.0,116.0,125.75,165.25,207.25,1.25,1.0,0.23076923076923078,0.0,0.017620897944047916,17.615384615384617,24.23076923076923,312.0769230769231,280.53846153846155,105.53846153846153,89.46153846153847,227.69230769230768,203.3846153846154,1.0,1.9230769230769231,15.75,19.0,275.0,251.25,88.75,89.25,211.0,175.5,1.5,1.5,0.3076923076923077,0.25,0.02061160304737764
2017_15_HOU_JAX,2017,15,JAX,HOU,38,10.5,25.307692307692307,15.538461538461538,361.0769230769231,291.7692307692308,149.92307692307693,117.38461538461539,219.23076923076923,197.69230769230768,2.230769230769231,1.0769230769230769,25.75,17.0,338.75,305.25,120.5,110.0,230.0,216.25,2.75,0.75,0.6923076923076923,0.75,0.038111514185848135,24.0,25.76923076923077,346.15384615384613,346.46153846153845,114.92307692307692,104.53846153846153,252.76923076923077,256.38461538461536,1.1538461538461537,1.8461538461538463,19.0,23.5,338.75,336.5,85.75,121.75,271.25,226.0,0.75,1.75,0.3076923076923077,0.25,0.02487880325042542
2017_15_LAC_KC,2017,15,KC,LAC,17,1.0,25.307692307692307,22.23076923076923,371.3076923076923,373.84615384615387,114.15384615384616,124.84615384615384,269.7692307692308,258.7692307692308,1.1538461538461537,0.6923076923076923,19.0,20.25,370.25,336.25,116.5,110.75,265.75,232.5,1.0,1.25,0.5384615384615384,0.25,0.03590653757402341,22.923076923076923,17.307692307692307,372.6923076923077,325.2307692307692,99.46153846153847,124.76923076923077,280.53846153846155,217.23076923076923,1.6923076923076923,0.8461538461538461,32.75,13.25,465.25,283.0,123.75,101.5,346.0,192.25,2.75,0.25,0.5384615384615384,1.0,0.03368702238615426
2017_15_CIN_MIN,2017,15,MIN,CIN,27,12.5,23.76923076923077,18.076923076923077,369.61538461538464,293.6923076923077,121.07692307692308,88.3076923076923,258.84615384615387,222.23076923076923,1.0769230769230769,1.0,23.0,17.5,382.25,290.75,128.0,104.0,267.25,196.25,1.0,0.75,0.7692307692307693,0.75,0.04685762517813589,17.384615384615383,20.846153846153847,277.2307692307692,345.46153846153845,79.38461538461539,132.07692307692307,214.92307692307693,231.92307692307693,0.8461538461538461,1.3076923076923077,19.25,22.25,284.5,400.5,100.25,151.25,197.5,270.75,0.75,0.5,0.38461538461538464,0.5,0.018895595412102825
2017_15_NYJ_NO,2017,15,NO,NYJ,12,16.5,28.46153846153846,20.23076923076923,400.84615384615387,331.0769230769231,135.46153846153845,114.3076923076923,274.53846153846155,234.92307692307693,1.3076923076923077,0.9230769230769231,25.5,24.5,397.25,373.25,120.25,122.0,292.75,270.0,1.0,0.75,0.6923076923076923,0.5,0.04481996564079535,20.46153846153846,23.923076923076923,311.53846153846155,347.46153846153845,103.15384615384616,116.92307692307692,228.53846153846155,241.3846153846154,1.3076923076923077,1.3076923076923077,18.75,26.0,314.0,329.75,95.25,107.75,240.0,230.25,0.25,1.25,0.38461538461538464,0.25,0.026773953809549476
2017_15_PHI_NYG,2017,15,NYG,PHI,-5,-7.5,15.307692307692308,24.692307692307693,296.3076923076923,395.6923076923077,90.07692307692308,130.0,219.30769230769232,274.9230769230769,1.0769230769230769,1.3076923076923077,12.25,20.75,270.5,385.25,90.75,124.25,189.5,272.75,1.25,1.5,0.15384615384615385,0.25,0.02173386163506888,31.076923076923077,19.23076923076923,391.2307692307692,294.2307692307692,143.0,69.92307692307692,261.0769230769231,240.76923076923077,1.8461538461538463,1.0769230769230769,30.25,17.75,421.75,245.5,157.0,77.75,274.25,179.5,2.25,1.25,0.8461538461538461,0.75,0.042307529786331975
2017_15_NE_PIT,2017,15,PIT,NE,-3,-2.5,24.615384615384617,19.307692307692307,382.15384615384613,303.9230769230769,99.6923076923077,102.92307692307692,292.0,223.46153846153845,1.3076923076923077,1.2307692307692308,33.25,25.75,435.0,347.25,84.25,103.5,363.5,263.5,1.25,1.0,0.8461538461538461,1.0,0.036966799757924905,28.307692307692307,19.23076923076923,400.61538461538464,374.7692307692308,113.23076923076923,120.6923076923077,300.15384615384613,271.15384615384613,1.2307692307692308,0.7692307692307693,27.75,13.75,380.25,299.25,125.25,119.75,264.5,207.5,1.5,1.25,0.7692307692307693,0.75,0.04629618611772258
2017_15_LA_SEA,2017,15,SEA,LA,-35,-1.0,24.153846153846153,19.384615384615383,362.2307692307692,329.0769230769231,104.38461538461539,102.76923076923077,271.0,243.53846153846155,1.3076923076923077,1.1538461538461537,25.75,21.75,347.75,352.0,112.75,106.75,245.0,257.5,0.75,1.5,0.6153846153846154,0.5,0.0353730288314789,30.46153846153846,20.384615384615383,367.61538461538464,342.7692307692308,114.6923076923077,124.07692307692308,263.7692307692308,237.69230769230768,1.6153846153846154,1.0,25.0,25.75,319.75,389.25,83.0,137.75,249.5,270.0,0.75,1.25,0.6923076923076923,0.5,0.0367362354343246
2017_15_TEN_SF,2017,15,SF,TEN,2,2.5,17.53846153846154,24.153846153846153,334.0769230769231,352.15384615384613,100.84615384615384,121.3076923076923,255.3846153846154,242.3846153846154,0.9230769230769231,1.3846153846153846,21.25,18.75,389.5,288.0,120.5,89.0,283.5,210.25,0.75,1.25,0.23076923076923078,0.75,0.02073830144838143,21.0,22.615384615384617,315.2307692307692,323.9230769230769,117.6923076923077,90.0,211.07692307692307,251.3846153846154,1.2307692307692308,1.6153846153846154,17.0,20.25,285.0,314.0,101.75,85.75,199.75,261.5,0.5,2.0,0.6153846153846154,0.5,0.026069314437113966
2017_15_ATL_TB,2017,15,TB,ATL,-3,-7.0,20.307692307692307,24.0,353.6923076923077,389.3076923076923,91.53846153846153,113.23076923076923,275.2307692307692,283.7692307692308,1.6153846153846154,1.5384615384615385,22.75,26.0,372.25,418.5,111.25,120.75,278.25,299.5,2.25,1.5,0.3076923076923077,0.25,0.030191653917144956,22.615384615384617,20.076923076923077,363.46153846153845,320.0,116.84615384615384,108.3076923076923,256.0769230769231,231.30769230769232,0.7692307692307693,1.1538461538461537,24.25,20.5,353.25,338.25,117.75,96.25,239.25,258.75,0.75,1.0,0.6153846153846154,0.75,0.042010265018829915
2017_15_ARI_WAS,2017,15,WAS,ARI,5,4.0,21.923076923076923,26.46153846153846,338.3076923076923,351.7692307692308,97.61538461538461,119.53846153846153,264.61538461538464,244.46153846153845,1.3076923076923077,1.3076923076923077,19.5,28.0,315.0,367.5,99.75,150.0,241.5,230.5,0.75,1.25,0.38461538461538464,0.25,0.029538682992759066,17.76923076923077,24.384615384615383,322.61538461538464,320.7692307692308,81.15384615384616,96.84615384615384,262.6923076923077,239.69230769230768,1.2307692307692308,1.5384615384615385,19.0,23.5,301.0,270.75,102.5,95.0,224.25,192.25,1.75,1.5,0.46153846153846156,0.5,0.023689584271052458
2017_16_NYG_ARI,2017,16,ARI,NYG,23,3.0,17.571428571428573,24.071428571428573,320.0,313.42857142857144,85.42857142857143,92.14285714285714,257.42857142857144,236.57142857142858,1.2142857142857142,1.5714285714285714,17.5,20.75,299.5,236.0,125.75,69.25,207.25,183.75,1.5,1.5,0.42857142857142855,0.5,0.02369580359648591,16.285714285714285,25.357142857142858,311.14285714285717,391.7857142857143,89.0,128.42857142857142,234.64285714285714,272.2142857142857,1.0,1.2857142857142858,16.5,27.0,317.25,379.75,81.5,117.75,246.75,274.5,0.5,1.5,0.14285714285714285,0.0,0.020808709176562048
2017_16_IND_BAL,2017,16,BAL,IND,7,13.5,24.642857142857142,18.285714285714285,303.7857142857143,324.7142857142857,116.78571428571429,110.07142857142857,199.64285714285714,233.14285714285714,2.357142857142857,1.1428571428571428,33.0,21.25,363.25,371.5,122.25,83.25,247.25,305.0,2.5,0.25,0.5714285714285714,0.75,0.03433524338626923,16.071428571428573,26.285714285714285,286.2142857142857,380.57142857142856,101.57142857142857,124.21428571428571,206.92857142857142,266.2857142857143,1.2142857142857142,1.0714285714285714,11.5,22.0,249.75,366.5,115.75,156.5,149.25,213.5,1.25,0.75,0.21428571428571427,0.0,0.017520220673413314
2017_16_TB_CAR,2017,16,CAR,TB,3,10.0,23.642857142857142,20.428571428571427,334.14285714285717,308.2142857142857,135.71428571428572,91.64285714285714,212.78571428571428,234.64285714285714,1.2857142857142858,1.2142857142857142,29.5,26.5,328.0,383.25,156.0,119.25,182.5,286.5,2.25,0.25,0.7142857142857143,0.75,0.04632892680145303,20.357142857142858,24.0,355.07142857142856,390.7857142857143,91.0,119.5,276.92857142857144,278.64285714285717,1.5,1.5,20.5,27.0,385.25,409.0,119.0,150.25,284.25,261.25,1.25,1.75,0.2857142857142857,0.0,0.029420456015295644
2017_16_CLE_CHI,2017,16,CHI,CLE,17,5.5,16.714285714285715,21.0,295.85714285714283,323.35714285714283,118.64285714285714,107.64285714285714,193.85714285714286,234.42857142857142,1.2142857142857142,1.5714285714285714,15.0,18.25,279.5,333.75,85.75,111.75,208.5,241.5,1.5,1.5,0.2857142857142857,0.25,0.031010082941043227,14.785714285714286,25.857142857142858,308.2857142857143,331.85714285714283,109.71428571428571,96.07142857142857,217.21428571428572,246.35714285714286,0.7857142857142857,2.4285714285714284,14.25,25.75,326.75,376.75,131.0,107.0,210.75,277.75,0.0,2.0,0.0,0.0,0.016502283380161326
2017_16_DET_CIN,2017,16,CIN,DET,9,-3.0,16.642857142857142,21.785714285714285,268.92857142857144,345.5,77.0,131.5,209.0,232.21428571428572,0.8571428571428571,1.3571428571428572,16.0,26.5,277.25,401.75,99.5,154.25,192.0,266.25,0.5,1.0,0.35714285714285715,0.25,0.019111812281384644,25.571428571428573,24.214285714285715,341.0,362.2857142857143,77.35714285714286,111.07142857142857,281.7142857142857,263.5,1.9285714285714286,1.5,21.75,26.25,347.0,381.75,68.75,103.25,296.0,287.5,2.0,2.25,0.5714285714285714,0.5,0.034286711338321105
2017_16_SEA_DAL,2017,16,DAL,SEA,-9,4.5,24.0,22.214285714285715,337.7142857142857,338.42857142857144,136.64285714285714,108.42857142857143,211.85714285714286,248.57142857142858,1.0714285714285714,1.1428571428571428,23.5,17.25,326.5,354.5,127.25,90.25,206.25,271.0,1.5,1.0,0.5714285714285714,0.75,0.02837732724617012,22.928571428571427,21.0,347.0,330.7142857142857,102.5,112.85714285714286,261.7857142857143,235.0,1.2857142857142858,1.2142857142857142,19.75,23.75,294.5,370.25,98.25,145.5,217.0,239.75,1.0,1.5,0.5714285714285714,0.5,0.029959331942559755
2017_16_MIN_GB,2017,16,GB,MIN,-16,-8.5,22.071428571428573,23.785714285714285,314.0,356.57142857142856,107.71428571428571,116.42857142857143,229.21428571428572,255.64285714285714,1.4285714285714286,1.2857142857142858,26.25,25.75,327.0,397.75,121.0,143.25,221.0,269.25,1.5,1.25,0.5,0.5,0.031016701994202003,24.5,17.285714285714285,367.92857142857144,284.2142857142857,121.28571428571429,85.28571428571429,257.2142857142857,215.78571428571428,1.1428571428571428,1.0,25.5,17.5,356.0,267.5,116.25,104.25,256.25,173.0,1.25,1.0,0.7857142857142857,0.75,0.0476739107302353
2017_16_PIT_HOU,2017,16,HOU,PIT,-28,-8.0,22.785714285714285,27.142857142857142,334.7142857142857,354.85714285714283,112.92857142857143,106.92857142857143,243.85714285714286,261.35714285714283,1.0714285714285714,1.7857142857142858,13.0,29.5,296.0,379.5,74.0,144.25,245.75,243.25,0.25,1.5,0.2857142857142857,0.0,0.023151589141498084,24.571428571428573,19.857142857142858,384.35714285714283,308.07142857142856,102.78571428571429,101.07142857142857,291.2142857142857,228.78571428571428,1.2857142857142858,1.2142857142857142,29.25,28.25,449.0,358.75,103.75,109.75,357.0,261.5,0.5,1.25,0.7857142857142857,0.75,0.03800662495606417
2017_16_MIA_KC,2017,16,KC,MIA,16,11.0,25.642857142857142,21.571428571428573,373.14285714285717,369.07142857142856,118.42857142857143,122.92857142857143,267.0,256.5,1.3571428571428572,0.6428571428571429,24.25,20.5,378.75,333.75,126.5,107.25,266.0,238.0,1.75,0.5,0.5714285714285714,0.5,0.03511536191022164,18.0,24.428571428571427,301.7142857142857,332.5,88.28571428571429,109.92857142857143,231.07142857142858,234.28571428571428,1.0714285714285714,1.7857142857142858,23.75,22.0,324.75,315.75,108.0,110.0,246.75,221.0,1.75,2.25,0.42857142857142855,0.5,0.025330361750951335
2017_16_BUF_NE,2017,16,NE,BUF,21,11.0,28.214285714285715,19.571428571428573,397.85714285714283,377.5,110.64285714285714,122.28571428571429,300.0,271.85714285714283,1.2142857142857142,0.7857142857142857,26.25,17.75,365.5,316.0,122.25,128.25,254.0,218.5,1.25,1.5,0.7857142857142857,0.75,0.049168019000838226,18.857142857142858,21.857142857142858,298.7857142857143,351.07142857142856,129.07142857142858,122.0,184.28571428571428,239.21428571428572,1.5714285714285714,1.1428571428571428,14.0,14.0,290.5,311.75,157.5,127.25,148.25,200.0,1.25,0.75,0.5714285714285714,0.75,0.031079051699025934
2017_16_ATL_NO,2017,16,NO,ATL,10,5.5,28.642857142857142,20.142857142857142,401.64285714285717,328.42857142857144,135.14285714285714,115.0,275.0,230.92857142857142,1.3571428571428572,1.0714285714285714,24.75,21.5,366.0,332.75,113.0,114.0,266.75,234.25,1.5,1.25,0.7142857142857143,0.5,0.04707516578888648,22.714285714285715,20.142857142857142,366.7857142857143,323.7857142857143,122.85714285714286,106.57142857142857,252.92857142857142,236.14285714285714,0.7857142857142857,1.0714285714285714,21.75,18.0,386.0,341.0,145.75,83.25,243.5,270.0,0.5,1.0,0.6428571428571429,0.75,0.04015311673519937
2017_16_LAC_NYJ,2017,16,NYJ,LAC,-7,-7.5,20.357142857142858,24.428571428571427,310.2857142857143,352.07142857142856,104.64285714285714,117.92857142857143,225.0,244.21428571428572,1.4285714285714286,1.3571428571428572,21.0,30.0,318.75,365.0,112.25,118.0,219.25,253.75,0.75,1.25,0.35714285714285715,0.25,0.027753010990350175,22.214285714285715,18.214285714285715,368.0,330.35714285714283,99.35714285714286,128.28571428571428,276.7142857142857,218.21428571428572,1.5714285714285714,1.0714285714285714,22.5,14.75,434.75,284.0,111.75,101.75,331.75,194.0,1.25,1.25,0.5,0.75,0.03306560370182247
2017_16_JAX_SF,2017,16,SF,JAX,11,-4.0,18.071428571428573,24.071428571428573,339.7857142857143,350.42857142857144,97.28571428571429,119.07142857142857,264.35714285714283,242.28571428571428,0.9285714285714286,1.2857142857142858,19.75,19.25,374.5,276.0,86.75,83.0,306.75,202.25,0.75,0.75,0.2857142857142857,0.75,0.02194501772729489,26.714285714285715,14.928571428571429,368.42857142857144,284.2142857142857,149.07142857142858,115.21428571428571,226.85714285714286,192.71428571428572,2.142857142857143,1.0,32.25,17.0,383.75,305.75,120.25,119.25,273.0,203.5,2.0,0.5,0.7142857142857143,0.75,0.0355060590520409
2017_16_LA_TEN,2017,16,TEN,LA,-4,-5.5,21.142857142857142,22.785714285714285,316.14285714285717,330.35714285714283,115.71428571428571,87.21428571428571,213.21428571428572,260.64285714285717,1.1428571428571428,1.5714285714285714,18.5,16.5,288.0,328.25,111.25,82.25,183.5,280.0,0.5,1.25,0.5714285714285714,0.5,0.02526485587073887,31.285714285714285,19.428571428571427,366.5,328.92857142857144,123.92857142857143,120.78571428571429,253.78571428571428,230.85714285714286,1.6428571428571428,1.0,33.75,21.5,344.25,313.75,132.75,114.5,224.25,235.5,1.25,1.25,0.7142857142857143,0.75,0.03758335699493815
2017_16_DEN_WAS,2017,16,WAS,DEN,16,3.0,21.785714285714285,25.642857142857142,329.7142857142857,347.07142857142856,92.85714285714286,121.07142857142857,259.7142857142857,240.5,1.3571428571428572,1.2857142857142858,16.75,23.25,255.5,304.75,68.5,145.25,210.0,181.5,1.0,1.5,0.42857142857142855,0.5,0.03086834394528717,18.142857142857142,23.428571428571427,322.92857142857144,276.7857142857143,113.07142857142857,88.07142857142857,230.07142857142858,200.14285714285714,0.9285714285714286,1.8571428571428572,17.75,17.25,305.75,260.75,113.5,94.5,212.75,176.5,1.5,1.25,0.35714285714285715,0.5,0.022652470247201694
2017_17_CAR_ATL,2017,17,ATL,CAR,12,5.0,22.066666666666666,20.333333333333332,364.4,323.2,119.13333333333334,105.2,255.26666666666668,236.33333333333334,0.8,1.1333333333333333,16.5,18.75,339.75,326.5,125.5,81.25,223.5,259.0,0.75,1.25,0.6,0.5,0.03447659363145008,23.533333333333335,20.333333333333332,328.8666666666667,313.8,134.33333333333334,89.93333333333334,209.26666666666668,243.46666666666667,1.4,1.2,26.25,24.5,316.5,383.5,148.5,108.5,180.5,301.5,2.75,0.5,0.7333333333333333,0.75,0.041106584500706936
2017_17_CIN_BAL,2017,17,BAL,CIN,-4,8.0,24.533333333333335,18.133333333333333,305.06666666666666,322.8,115.86666666666666,108.93333333333334,202.13333333333333,231.93333333333334,2.2,1.0666666666666667,33.0,21.25,370.5,369.75,113.25,90.0,265.75,295.75,1.75,0.25,0.6,0.75,0.034441328319143184,17.266666666666666,21.466666666666665,275.26666666666665,340.8666666666667,81.33333333333333,128.53333333333333,210.93333333333334,230.26666666666668,0.8666666666666667,1.3333333333333333,15.0,26.75,278.0,369.5,97.0,133.75,198.0,250.0,0.75,1.25,0.4,0.25,0.02183277020644792
2017_17_KC_DEN,2017,17,DEN,KC,-3,3.0,17.666666666666668,23.666666666666668,323.53333333333336,284.06666666666666,116.13333333333334,88.0,227.6,206.73333333333332,1.0,1.9333333333333333,17.0,18.75,334.75,270.25,139.25,90.25,213.5,188.0,1.75,1.75,0.3333333333333333,0.5,0.022787193679809695,25.866666666666667,21.0,375.2,367.46666666666664,117.4,118.66666666666667,269.46666666666664,258.46666666666664,1.4,0.6,29.0,19.75,420.75,353.0,138.5,96.0,292.25,263.75,2.25,0.25,0.6,0.75,0.03673528093173627
2017_17_GB_DET,2017,17,DET,GB,24,7.5,25.0,24.333333333333332,336.6666666666667,362.4,78.0,113.13333333333334,276.46666666666664,261.8,1.8666666666666667,1.4666666666666666,20.25,25.25,343.75,370.75,77.25,104.75,284.25,276.5,2.25,2.0,0.5333333333333333,0.5,0.03216080237437055,20.6,23.266666666666666,309.0,348.53333333333336,108.06666666666666,116.13333333333334,222.6,247.86666666666667,1.3333333333333333,1.3333333333333333,19.25,22.0,310.0,340.75,129.25,141.0,192.25,216.25,0.75,1.75,0.4666666666666667,0.5,0.02857243536121392
2017_17_HOU_IND,2017,17,IND,HOU,9,5.5,16.066666666666666,26.066666666666666,286.8666666666667,376.73333333333335,101.0,122.8,207.46666666666667,264.3333333333333,1.1333333333333333,1.0,11.5,22.75,260.25,378.25,116.75,159.25,154.0,226.75,0.75,0.5,0.2,0.0,0.019277006450777637,21.666666666666668,27.6,327.53333333333336,353.2,117.13333333333334,106.73333333333333,233.8,259.0,1.0,1.8,10.5,32.25,277.0,388.5,101.5,135.5,206.0,259.0,0.25,1.25,0.26666666666666666,0.0,0.02374028419184446
2017_17_SF_LA,2017,17,LA,SF,-21,-6.5,31.0,19.666666666666668,368.8666666666667,331.4,123.4,119.2,256.93333333333334,233.8,1.6,1.0,34.0,22.25,341.0,318.75,139.75,108.0,211.0,242.75,1.5,1.25,0.7333333333333333,0.75,0.040090457738197666,19.8,24.666666666666668,341.73333333333335,358.6666666666667,99.53333333333333,117.26666666666667,262.8666666666667,251.6,1.0666666666666667,1.2666666666666666,27.5,21.5,396.75,315.0,98.5,83.5,312.5,240.75,1.25,0.75,0.3333333333333333,1.0,0.025859201705924734
